"date","time","size","version","os","country","ip_id"
"2022-12-19","06:08:17",79625732,"4.2.2","win","SA",8402
"2022-12-19","06:08:21",90825202,"4.1.2","osx","US",10
"2022-12-19","06:08:26",92688890,"4.2.2","osx","US",87
"2022-12-19","06:08:19",79626741,"4.2.2","win","TR",8403
"2022-12-19","06:08:37",79628693,"4.2.2","win",NA,13
"2022-12-19","06:08:43",92796532,"4.2.2","osx","US",8401
"2022-12-19","06:08:46",92688891,"4.2.2","osx","US",65
"2022-12-19","06:08:44",79538110,"4.2.2","win","JP",8404
"2022-12-19","06:08:51",1060232,"4.2.2","win","MA",8405
"2022-12-19","06:08:57",91924167,"4.1.3","osx","US",98
"2022-12-19","06:08:56",91924167,"4.1.3","osx","US",61
"2022-12-19","06:09:08",79625634,"4.2.2","win","ID",8406
"2022-12-19","06:09:11",29606502,"4.2.2","win","MA",8407
"2022-12-19","06:09:17",91924167,"4.1.3","osx","US",14
"2022-12-19","06:09:23",90635521,"4.1.3","win","US",396
"2022-12-19","06:09:19",82819549,"3.5.3","win","US",84
"2022-12-19","06:09:22",92688887,"4.2.2","osx","US",14
"2022-12-19","06:09:22",79538104,"4.2.2","win","US",8408
"2022-12-19","06:09:34",92688889,"4.2.2","osx","US",98
"2022-12-19","06:09:41",90825201,"4.1.2","osx","US",350
"2022-12-19","06:09:36",79538110,"4.2.2","win","CN",8409
"2022-12-19","06:09:45",79538110,"4.2.2","win","IN",8410
"2022-12-19","06:09:12",79538110,"4.2.2","win","CN",8398
"2022-12-19","06:09:51",92688889,"4.2.2","osx","US",98
"2022-12-19","06:09:12",79538110,"4.2.2","win","CA",8411
"2022-12-19","06:10:14",90309601,"4.2.2","osx","IN",4450
"2022-12-19","06:10:14",90548876,"4.1.1","osx","US",1076
"2022-12-19","06:10:18",33308744,"3.6.3","src","US",5334
"2022-12-19","06:10:11",81774944,"3.6.3","osx","US",481
"2022-12-19","06:10:18",33308737,"3.6.3","src","US",5339
"2022-12-19","06:10:00",79538110,"4.2.2","win","CN",8398
"2022-12-19","06:10:18",33308737,"3.6.3","src","US",5209
"2022-12-19","06:10:20",29078796,"4.2.2","win","US",8412
"2022-12-19","06:10:28",92688886,"4.2.2","osx","US",61
"2022-12-19","06:10:42",90304540,"4.2.2","osx",NA,13
"2022-12-19","06:10:44",90306747,"4.2.2","osx","JP",8413
"2022-12-19","06:11:16",79626947,"4.2.2","win","RU",8414
"2022-12-19","21:00:25",90304245,"4.2.2","osx","US",8415
"2022-12-19","21:00:21",79628153,"4.2.2","win","TR",794
"2022-12-19","21:00:21",90305060,"4.2.2","osx","DK",8416
"2022-12-19","21:00:31",79627208,"4.2.2","win",NA,13
"2022-12-19","21:00:31",79628495,"4.2.2","win","CL",4874
"2022-12-19","21:00:31",13253,"4.1.2","osx","US",2422
"2022-12-19","21:00:37",79627102,"4.2.2","win","GB",8417
"2022-12-19","21:00:28",3023566,"4.2.2","win","ID",6348
"2022-12-19","21:00:38",79625530,"4.2.2","win","VE",5834
"2022-12-19","21:00:47",92688889,"4.2.2","osx","US",98
"2022-12-19","21:00:13",79628928,"4.2.2","win",NA,13
"2022-12-19","21:00:56",79627460,"4.2.2","win",NA,13
"2022-12-19","21:00:52",92688889,"4.2.2","osx","US",462
"2022-12-19","21:01:17",79627191,"4.2.2","win",NA,13
"2022-12-19","21:00:34",92688889,"4.2.2","osx","US",499
"2022-12-19","21:00:34",79538105,"4.2.2","win","US",426
"2022-12-19","21:00:23",90304372,"4.2.2","osx","US",8250
"2022-12-19","01:26:00",92796067,"4.2.2","osx","JP",2299
"2022-12-19","01:26:33",79631924,"4.2.2","win",NA,13
"2022-12-19","01:26:35",90635520,"4.1.3","win","US",111
"2022-12-19","01:26:47",79626768,"4.2.2","win","ID",8418
"2022-12-19","01:26:55",79538104,"4.2.2","win","US",86
"2022-12-19","01:26:50",79628551,"4.2.2","win","CN",8419
"2022-12-19","01:26:54",79626201,"4.2.2","win","MY",2294
"2022-12-19","01:26:51",79634040,"4.2.2","win","CO",8420
"2022-12-19","01:26:00",81959964,"devel","win","US",8421
"2022-12-19","01:27:10",92688891,"4.2.2","osx","US",838
"2022-12-19","01:27:03",79632984,"4.2.2","win","US",8422
"2022-12-19","01:26:41",79538105,"4.2.2","win","US",361
"2022-12-19","01:27:19",79538110,"4.2.2","win","CN",8423
"2022-12-19","01:27:23",92688891,"4.2.2","osx","US",210
"2022-12-19","01:27:17",79538105,"4.2.2","win","US",8424
"2022-12-19","01:27:43",92793313,"4.2.2","osx","US",8425
"2022-12-19","01:27:47",79538109,"4.2.2","win",NA,13
"2022-12-19","01:28:03",79631462,"4.2.2","win","PE",8426
"2022-12-19","01:28:24",79628097,"4.2.2","win","CA",8427
"2022-12-19","01:28:22",92794078,"4.2.2","osx","US",8428
"2022-12-19","01:28:30",79626993,"4.2.2","win","CN",8429
"2022-12-19","01:28:33",79632870,"4.2.2","win","BR",8430
"2022-12-19","01:28:32",34025913,"4.2.2","src","MY",8431
"2022-12-19","01:28:45",92792251,"4.2.2","osx","US",8432
"2022-12-19","01:28:41",34025239,"4.2.2","src","IN",4279
"2022-12-19","01:28:43",79538109,"4.2.2","win","KR",8433
"2022-12-19","01:28:52",79538105,"4.2.2","win","US",88
"2022-12-19","01:29:11",79627002,"4.2.2","win",NA,13
"2022-12-19","01:28:46",86429689,"3.6.3","win","US",8434
"2022-12-19","01:29:17",79626714,"4.2.2","win","JP",8435
"2022-12-19","01:28:42",79538109,"4.2.2","win",NA,13
"2022-12-19","01:29:21",79627676,"4.2.2","win",NA,13
"2022-12-19","01:29:21",79630427,"4.2.2","win","CA",8436
"2022-12-19","01:28:46",79538105,"4.2.2","win","US",8437
"2022-12-19","01:27:51",79627226,"4.2.2","win","KR",3538
"2022-12-19","01:29:37",92688891,"4.2.2","osx","US",98
"2022-12-19","01:27:50",79627073,"4.2.2","win","KR",3538
"2022-12-19","01:28:21",79625634,"4.2.2","win","KR",3538
"2022-12-19","01:29:49",92688891,"4.2.2","osx","US",938
"2022-12-19","01:29:49",90304443,"4.2.2","osx",NA,13
"2022-12-19","01:29:53",33603470,"4.2.2","win","CN",8438
"2022-12-19","01:28:30",79627128,"4.2.2","win","KR",3538
"2022-12-19","01:28:53",79627156,"4.2.2","win","KR",3538
"2022-12-19","01:28:06",79626857,"4.2.2","win","KR",3538
"2022-12-19","01:30:31",92688891,"4.2.2","osx","US",10
"2022-12-19","01:30:24",79538106,"4.2.2","win","AU",8439
"2022-12-19","01:28:28",79630424,"4.2.2","win","KR",8440
"2022-12-19","01:28:17",79627128,"4.2.2","win","KR",3538
"2022-12-19","01:30:37",92688891,"4.2.2","osx","US",10
"2022-12-19","01:30:49",90825197,"4.1.2","osx","US",101
"2022-12-19","01:30:52",31520031,"4.2.2","win",NA,13
"2022-12-19","01:30:41",79538105,"4.2.2","win","US",8441
"2022-12-19","01:29:17",79626588,"4.2.2","win","KR",3538
"2022-12-19","01:29:16",79627156,"4.2.2","win","KR",3538
"2022-12-19","14:16:16",90635520,"4.1.3","win","US",371
"2022-12-19","14:16:21",79538104,"4.2.2","win","US",254
"2022-12-19","14:16:18",92688890,"4.2.2","osx","US",101
"2022-12-19","14:16:17",92792904,"4.2.2","osx","FR",1097
"2022-12-19","14:16:21",79538106,"4.2.2","win",NA,13
"2022-12-19","14:16:22",92792707,"4.2.2","osx","FR",8442
"2022-12-19","14:15:09",79538110,"4.2.2","win","CN",2355
"2022-12-19","14:16:31",79538109,"4.2.2","win","US",5361
"2022-12-19","14:16:27",92688891,"4.2.2","osx","US",234
"2022-12-19","14:16:24",79630998,"4.2.2","win","GB",8443
"2022-12-19","14:16:34",79538105,"4.2.2","win","US",1391
"2022-12-19","14:16:28",79538104,"4.2.2","win","US",208
"2022-12-19","14:13:45",79626678,"4.2.2","win","DK",8444
"2022-12-19","14:16:35",92688890,"4.2.2","osx","US",87
"2022-12-19","14:16:35",92688890,"4.2.2","osx","US",87
"2022-12-19","14:13:47",92792403,"4.2.2","osx","DK",8445
"2022-12-19","14:16:45",79627929,"4.2.2","win","US",8446
"2022-12-19","14:16:33",79630662,"4.2.2","win","US",8447
"2022-12-19","14:16:40",79626291,"4.2.2","win","FR",8448
"2022-12-19","14:16:19",92688891,"4.2.2","osx","US",65
"2022-12-19","14:16:46",79538104,"4.2.2","win","US",371
"2022-12-19","14:16:54",79538105,"4.2.2","win","US",376
"2022-12-19","14:16:42",79626182,"4.2.2","win","GB",8449
"2022-12-19","14:16:46",92688891,"4.2.2","osx","US",234
"2022-12-19","14:16:35",92688891,"4.2.2","osx","US",65
"2022-12-19","14:15:04",79627290,"4.2.2","win",NA,13
"2022-12-19","14:16:56",90548873,"4.1.1","osx","US",10
"2022-12-19","14:16:47",79538110,"4.2.2","win","CN",987
"2022-12-19","14:16:56",90306858,"4.2.2","osx","CN",8450
"2022-12-19","14:17:05",79625715,"4.2.2","win","US",8446
"2022-12-19","14:16:54",79626650,"4.2.2","win","ZA",8451
"2022-12-19","14:17:01",92688891,"4.2.2","osx","US",1178
"2022-12-19","14:17:11",20085409,"4.2.2","win","RO",8452
"2022-12-19","14:17:08",90305280,"4.2.2","osx",NA,13
"2022-12-19","14:17:13",90303281,"4.2.2","osx",NA,13
"2022-12-19","14:17:15",79626251,"4.2.2","win","US",8453
"2022-12-19","14:17:17",90305036,"4.2.2","osx","US",8454
"2022-12-19","14:17:07",92688891,"4.2.2","osx","US",4393
"2022-12-19","14:17:24",92688891,"4.2.2","osx","US",93
"2022-12-19","14:17:23",90825201,"4.1.2","osx","US",333
"2022-12-19","14:17:23",92792230,"4.2.2","osx",NA,13
"2022-12-19","14:15:49",79625624,"4.2.2","win","DK",8455
"2022-12-19","14:17:15",81774939,"3.6.3","osx","US",61
"2022-12-19","14:15:22",79627668,"4.2.2","win","IN",8456
"2022-12-19","14:17:18",92688891,"4.2.2","osx","US",10
"2022-12-19","14:17:26",90825200,"4.1.2","osx","US",87
"2022-12-19","14:17:31",92794190,"4.2.2","osx","GB",7032
"2022-12-19","14:17:26",79632710,"4.2.2","win","US",8457
"2022-12-19","14:17:31",92688891,"4.2.2","osx","US",65
"2022-12-19","14:17:39",79538100,"4.2.2","win","US",8458
"2022-12-19","14:17:36",79629341,"4.2.2","win","DE",8459
"2022-12-19","14:17:37",79627344,"4.2.2","win",NA,13
"2022-12-19","14:17:51",79538104,"4.2.2","win","US",95
"2022-12-19","14:17:48",90825201,"4.1.2","osx","US",1303
"2022-12-19","14:17:50",92688891,"4.2.2","osx","US",65
"2022-12-19","14:18:00",82362105,"4.2.0","win","HK",8460
"2022-12-19","14:18:13",92791503,"4.2.2","osx",NA,13
"2022-12-19","14:18:00",92688891,"4.2.2","osx","US",98
"2022-12-19","14:18:03",79634373,"4.2.2","win","CH",8461
"2022-12-19","14:17:46",34026983,"4.2.2","src","MY",8462
"2022-12-19","14:18:12",79625597,"4.2.2","win","GB",8463
"2022-12-19","14:18:10",14773442,"4.2.2","osx","US",4074
"2022-12-19","14:18:15",90307024,"4.2.2","osx","US",2058
"2022-12-19","14:18:19",92688891,"4.2.2","osx","US",78
"2022-12-19","14:18:19",92792493,"4.2.2","osx",NA,13
"2022-12-19","14:18:27",79538101,"4.2.2","win","HK",544
"2022-12-19","14:18:21",79627938,"4.2.2","win","BR",4418
"2022-12-19","14:18:27",79538104,"4.2.2","win","US",352
"2022-12-19","14:18:42",92688891,"4.2.2","osx","US",1178
"2022-12-19","14:18:14",44142882,"4.2.2","win","CL",19
"2022-12-19","14:18:36",79626470,"4.2.2","win","GB",8464
"2022-12-19","14:18:52",79628567,"4.2.2","win","GB",8465
"2022-12-19","14:18:51",79629989,"4.2.2","win",NA,13
"2022-12-19","14:18:46",79632384,"4.2.2","win","US",8466
"2022-12-19","14:19:07",90304216,"4.2.2","osx","US",8454
"2022-12-19","14:19:13",79627191,"4.2.2","win","EC",8467
"2022-12-19","14:19:24",92688887,"4.2.2","osx","US",178
"2022-12-19","14:19:30",92791777,"4.2.2","osx","FR",8106
"2022-12-19","14:19:31",90311063,"4.2.2","osx","AU",8468
"2022-12-19","14:19:42",79626812,"4.2.2","win",NA,13
"2022-12-19","14:19:38",79538110,"4.2.2","win","US",8469
"2022-12-19","14:19:34",79625697,"4.2.2","win","IT",1122
"2022-12-19","14:17:37",79627003,"4.2.2","win","DK",8470
"2022-12-19","14:19:58",79628504,"4.2.2","win","EC",8471
"2022-12-19","14:19:52",79626471,"4.2.2","win","IT",8472
"2022-12-19","14:19:55",79538108,"4.2.2","win",NA,13
"2022-12-19","14:19:50",90303585,"4.2.2","osx","AU",8468
"2022-12-19","14:20:07",79626787,"4.2.2","win","US",8473
"2022-12-19","14:20:06",4199308,"4.2.2","src","US",25
"2022-12-19","14:20:01",90302668,"4.2.2","osx","AU",8468
"2022-12-19","14:20:12",79628072,"4.2.2","win","TR",8474
"2022-12-19","14:20:08",79538104,"4.2.2","win","US",1223
"2022-12-19","14:20:17",79634436,"4.2.2","win","SZ",8475
"2022-12-19","14:20:12",90825201,"4.1.2","osx","US",639
"2022-12-19","14:20:21",90825201,"4.1.2","osx","US",1104
"2022-12-19","14:20:32",79626292,"4.2.2","win","PL",4978
"2022-12-19","14:20:30",79538104,"4.2.2","win","US",331
"2022-12-19","14:20:31",81963777,"devel","win","US",335
"2022-12-19","14:20:46",79627486,"4.2.2","win","FR",8476
"2022-12-19","14:20:23",79626903,"4.2.2","win",NA,13
"2022-12-19","14:20:47",82362109,"4.2.0","win","US",8477
"2022-12-19","14:20:55",90305042,"4.2.2","osx","US",3946
"2022-12-19","14:20:59",90303407,"4.2.2","osx",NA,13
"2022-12-19","14:20:55",1829175,"4.2.2","src","ES",8478
"2022-12-19","14:20:42",92688889,"4.2.2","osx","US",98
"2022-12-19","14:21:18",79625868,"4.2.2","win",NA,13
"2022-12-19","14:21:11",90304651,"4.2.2","osx","FR",8479
"2022-12-19","14:21:13",79632112,"4.2.2","win",NA,13
"2022-12-19","14:21:12",90307844,"4.2.2","osx",NA,13
"2022-12-19","14:21:14",1066990,"4.2.2","osx","US",3941
"2022-12-19","14:11:12",4199416,"4.2.2","src","US",8480
"2022-12-19","14:11:08",79626948,"4.2.2","win","GB",8481
"2022-12-19","14:10:31",79538109,"4.2.2","win",NA,13
"2022-12-19","14:09:12",79631087,"4.2.2","win","DK",8482
"2022-12-19","14:11:26",79627145,"4.2.2","win","US",8483
"2022-12-19","14:11:26",79625867,"4.2.2","win","BR",8484
"2022-12-19","14:11:26",79538105,"4.2.2","win","US",111
"2022-12-19","14:09:59",90304416,"4.2.2","osx",NA,13
"2022-12-19","14:11:36",13158886,"4.2.2","win","IN",2475
"2022-12-19","14:11:36",79635570,"4.2.2","win","CL",8485
"2022-12-19","14:11:46",79630621,"4.2.2","win",NA,13
"2022-12-19","14:08:52",79627062,"4.2.2","win",NA,13
"2022-12-19","14:11:42",90304234,"4.2.2","osx",NA,13
"2022-12-19","14:11:47",18909188,"4.2.2","win","CN",4999
"2022-12-19","14:11:49",79538108,"4.2.2","win","FR",8486
"2022-12-19","14:11:18",79627351,"4.2.2","win","NL",5015
"2022-12-19","14:11:47",79628397,"4.2.2","win",NA,13
"2022-12-19","14:11:53",79538105,"4.2.2","win","DE",106
"2022-12-19","14:11:59",92793293,"4.2.2","osx","SE",8487
"2022-12-19","14:11:51",79627112,"4.2.2","win","US",8488
"2022-12-19","14:12:00",79629198,"4.2.2","win","CO",8489
"2022-12-19","14:12:00",79538105,"4.2.2","win","US",8490
"2022-12-19","14:11:53",79628855,"4.2.2","win","MA",8491
"2022-12-19","14:11:59",90635517,"4.1.3","win","US",95
"2022-12-19","14:11:22",79625905,"4.2.2","win","TR",5433
"2022-12-19","14:12:03",81963781,"devel","win","DE",51
"2022-12-19","14:12:03",81963781,"devel","win","US",1420
"2022-12-19","14:12:03",91924167,"4.1.3","osx","US",253
"2022-12-19","14:12:09",79538105,"4.2.2","win","US",8492
"2022-12-19","14:12:01",92688891,"4.2.2","osx","US",14
"2022-12-19","14:12:09",90635520,"4.1.3","win","DE",106
"2022-12-19","14:12:02",79538104,"4.2.2","win","US",422
"2022-12-19","14:12:03",79538109,"4.2.2","win","GB",8493
"2022-12-19","14:12:10",79632259,"4.2.2","win","AT",8494
"2022-12-19","14:12:17",79627470,"4.2.2","win","US",8495
"2022-12-19","14:09:55",79625771,"4.2.2","win","BO",8496
"2022-12-19","14:12:26",79625912,"4.2.2","win","US",8497
"2022-12-19","14:12:21",92794256,"4.2.2","osx","CR",5014
"2022-12-19","14:12:18",79538105,"4.2.2","win","DE",51
"2022-12-19","14:12:25",79631402,"4.2.2","win","CA",8498
"2022-12-19","14:12:30",90635520,"4.1.3","win","HK",544
"2022-12-19","14:12:33",79538104,"4.2.2","win","US",375
"2022-12-19","14:12:35",79627271,"4.2.2","win","KR",8499
"2022-12-19","14:12:27",79626911,"4.2.2","win",NA,13
"2022-12-19","14:12:04",79627326,"4.2.2","win","DE",8500
"2022-12-19","14:12:23",34028198,"4.2.2","src","HR",8501
"2022-12-19","14:12:41",79538104,"4.2.2","win","US",8502
"2022-12-19","14:12:34",92688891,"4.2.2","osx","US",65
"2022-12-19","14:12:42",79629586,"4.2.2","win","US",8503
"2022-12-19","14:12:43",79625680,"4.2.2","win","KR",8499
"2022-12-19","14:12:47",79626661,"4.2.2","win","PL",4978
"2022-12-19","14:12:41",79628811,"4.2.2","win","DZ",8504
"2022-12-19","14:12:42",90825198,"4.1.2","osx","US",2218
"2022-12-19","14:12:40",30505683,"4.1.2","osx","US",8505
"2022-12-19","14:12:57",79538105,"4.2.2","win","US",374
"2022-12-19","14:12:43",92688890,"4.2.2","osx","US",87
"2022-12-19","14:12:55",90635520,"4.1.3","win","US",8506
"2022-12-19","14:12:54",79627100,"4.2.2","win","CL",8507
"2022-12-19","14:13:00",90825200,"4.1.2","osx","US",838
"2022-12-19","14:13:10",92688891,"4.2.2","osx","US",14
"2022-12-19","14:13:08",79633362,"4.2.2","win","IL",8508
"2022-12-19","14:13:11",79637667,"4.2.2","win","NL",8509
"2022-12-19","14:12:39",92688891,"4.2.2","osx","US",98
"2022-12-19","14:13:08",79628874,"4.2.2","win","CL",8485
"2022-12-19","14:13:01",90304451,"4.2.2","osx","DE",8510
"2022-12-19","14:13:14",90303890,"4.2.2","osx","FR",8106
"2022-12-19","14:13:26",92688891,"4.2.2","osx","US",448
"2022-12-19","14:13:25",79538110,"4.2.2","win","FR",8511
"2022-12-19","14:13:21",79630837,"4.2.2","win","US",8512
"2022-12-19","14:13:32",394,"4.2.2","win","US",8513
"2022-12-19","14:13:34",90305080,"4.2.2","osx","US",8514
"2022-12-19","14:13:26",92688891,"4.2.2","osx","US",14
"2022-12-19","14:13:40",79538105,"4.2.2","win","HK",96
"2022-12-19","14:13:37",79626507,"4.2.2","win",NA,13
"2022-12-19","14:13:49",81963781,"devel","win","US",8515
"2022-12-19","14:13:53",3839048,"4.2.2","win","ID",8516
"2022-12-19","14:14:01",79538106,"4.2.2","win","CN",8517
"2022-12-19","14:13:14",79627191,"4.2.2","win","US",8518
"2022-12-19","14:14:07",22060387,"4.2.2","win","US",2486
"2022-12-19","14:14:01",90304135,"4.2.2","osx","FI",8519
"2022-12-19","14:13:59",7739230,"4.2.2","win","RU",8520
"2022-12-19","14:14:11",90825198,"4.1.2","osx","US",297
"2022-12-19","14:14:11",4200531,"4.2.2","src","US",25
"2022-12-19","14:14:12",79627154,"4.2.2","win","GB",8521
"2022-12-19","14:14:24",92688891,"4.2.2","osx","US",158
"2022-12-19","14:14:22",391,"4.2.2","osx","US",8522
"2022-12-19","14:14:21",17696211,"4.2.2","osx","US",8522
"2022-12-19","14:14:24",79626777,"4.2.2","win","CA",8523
"2022-12-19","14:12:38",79626156,"4.2.2","win","AR",8524
"2022-12-19","14:14:26",90303641,"4.2.2","osx","RU",8525
"2022-12-19","14:14:36",79628774,"4.2.2","win",NA,13
"2022-12-19","14:14:44",92688891,"4.2.2","osx","US",914
"2022-12-19","14:14:41",92793724,"4.2.2","osx","US",8522
"2022-12-19","14:14:50",79626665,"4.2.2","win","ID",8526
"2022-12-19","14:14:48",79538104,"4.2.2","win","US",86
"2022-12-19","14:14:45",92688890,"4.2.2","osx","US",61
"2022-12-19","14:14:44",92688890,"4.2.2","osx","US",101
"2022-12-19","14:14:47",1049288,"4.2.2","win",NA,13
"2022-12-19","14:13:18",92794581,"4.2.2","osx","DE",4970
"2022-12-19","14:14:47",92688891,"4.2.2","osx","US",65
"2022-12-19","14:14:59",79538105,"4.2.2","win","HK",96
"2022-12-19","14:14:57",90825201,"4.1.2","osx","US",1076
"2022-12-19","14:14:57",77539221,"4.2.2","osx","KR",5930
"2022-12-19","14:15:02",79635811,"4.2.2","win","US",8527
"2022-12-19","14:15:06",79626561,"4.2.2","win","KR",8528
"2022-12-19","14:15:05",79632311,"4.2.2","win","CN",8529
"2022-12-19","14:15:02",1031521,"4.2.2","win","CN",8530
"2022-12-19","14:15:05",79538110,"4.2.2","win","RU",8531
"2022-12-19","14:15:08",34034245,"4.2.2","src","US",1294
"2022-12-19","14:15:14",90635520,"4.1.3","win","US",422
"2022-12-19","14:13:16",79538110,"4.2.2","win",NA,13
"2022-12-19","14:13:14",79627326,"4.2.2","win","DE",8532
"2022-12-19","14:15:15",92688890,"4.2.2","osx","US",87
"2022-12-19","14:15:20",79625707,"4.2.2","win","US",8533
"2022-12-19","14:15:26",79627260,"4.2.2","win","BR",3957
"2022-12-19","14:15:14",79628883,"4.2.2","win","FR",8534
"2022-12-19","14:15:21",90825201,"4.1.2","osx","US",355
"2022-12-19","14:15:24",79538104,"4.2.2","win","US",342
"2022-12-19","14:15:28",79538104,"4.2.2","win","US",313
"2022-12-19","14:15:31",92794680,"4.2.2","osx",NA,13
"2022-12-19","14:15:38",86429685,"3.6.3","win","DE",309
"2022-12-19","14:15:09",1727066,"4.2.2","win","US",8535
"2022-12-19","14:15:44",88277420,"4.2.2","osx","FI",8536
"2022-12-19","14:14:17",79628550,"4.2.2","win",NA,13
"2022-12-19","14:15:44",92795425,"4.2.2","osx","KR",5930
"2022-12-19","14:15:55",95976,"4.2.2","osx","US",8537
"2022-12-19","14:15:59",90304281,"4.2.2","osx","FR",8442
"2022-12-19","14:15:58",79627048,"4.2.2","win","GB",8538
"2022-12-19","14:16:02",92688891,"4.2.2","osx","US",237
"2022-12-19","14:16:01",90303703,"4.2.2","osx",NA,13
"2022-12-19","14:13:16",90304560,"4.2.2","osx","DK",8445
"2022-12-19","14:16:03",92688891,"4.2.2","osx","US",914
"2022-12-19","14:16:04",90304822,"4.2.2","osx","RO",8539
"2022-12-19","14:16:03",92688891,"4.2.2","osx","US",2218
"2022-12-19","14:14:08",79627464,"4.2.2","win","IN",7221
"2022-12-19","14:16:16",79538110,"4.2.2","win","CN",8517
"2022-12-19","14:16:07",92688891,"4.2.2","osx","US",98
"2022-12-19","14:16:14",79538105,"4.2.2","win","DE",369
"2022-12-19","10:41:13",8302178,"4.2.2","win","SN",4266
"2022-12-19","10:41:26",79625503,"4.2.2","win","SG",8540
"2022-12-19","10:41:29",34026895,"4.2.2","src","CN",8541
"2022-12-19","10:41:21",79626686,"4.2.2","win","IT",8542
"2022-12-19","10:41:28",90825201,"4.1.2","osx","US",101
"2022-12-19","10:41:34",34024820,"4.2.2","src",NA,13
"2022-12-19","10:41:43",79634545,"4.2.2","win","GB",8543
"2022-12-19","10:41:37",90635517,"4.1.3","win","US",342
"2022-12-19","10:41:48",90825202,"4.1.2","osx","US",284
"2022-12-19","10:41:52",88238525,"4.0.3","win","DE",106
"2022-12-19","10:41:50",6299130,"4.2.2","win","CN",8544
"2022-12-19","10:41:52",79627182,"4.2.2","win","GB",8545
"2022-12-19","10:41:55",79626572,"4.2.2","win",NA,13
"2022-12-19","10:41:58",79627183,"4.2.2","win",NA,13
"2022-12-19","10:42:01",79538103,"4.2.2","win","US",8546
"2022-12-19","10:42:23",79626345,"4.2.2","win","ID",8547
"2022-12-19","10:42:35",79630089,"4.2.2","win","TN",8548
"2022-12-19","10:42:44",79538109,"4.2.2","win",NA,13
"2022-12-19","10:42:45",79626497,"4.2.2","win","KR",8549
"2022-12-19","10:42:50",34028648,"4.2.2","src","CH",8550
"2022-12-19","10:42:47",79627137,"4.2.2","win","PK",8551
"2022-12-19","10:43:00",27421276,"4.2.2","src","DE",8552
"2022-12-19","10:42:57",92688889,"4.2.2","osx","US",61
"2022-12-19","10:43:00",92688891,"4.2.2","osx","US",98
"2022-12-19","10:42:59",6241161,"4.2.2","win",NA,13
"2022-12-19","10:43:16",79626848,"4.2.2","win","KR",8553
"2022-12-19","10:43:16",90304307,"4.2.2","osx","ES",8554
"2022-12-19","10:43:32",79626030,"4.2.2","win","ID",8555
"2022-12-19","10:43:37",3377692,"4.2.2","win","ID",8556
"2022-12-19","10:43:35",92688891,"4.2.2","osx","US",14
"2022-12-19","10:43:32",79626884,"4.2.2","win","DK",8557
"2022-12-19","10:43:35",92688891,"4.2.2","osx","US",430
"2022-12-19","10:43:35",79625561,"4.2.2","win","ID",8558
"2022-12-19","10:43:33",90825202,"4.1.2","osx","US",456
"2022-12-19","10:43:48",90311912,"4.2.2","osx","TR",8559
"2022-12-19","10:43:48",90304038,"4.2.2","osx","IT",8560
"2022-12-19","10:44:00",92688891,"4.2.2","osx","US",14
"2022-12-19","10:43:42",79626588,"4.2.2","win","IN",4574
"2022-12-19","10:43:55",79634859,"4.2.2","win",NA,13
"2022-12-19","10:43:50",79538106,"4.2.2","win","ES",8561
"2022-12-19","10:43:57",90825202,"4.1.2","osx","US",1764
"2022-12-19","10:44:04",90303785,"4.2.2","osx",NA,13
"2022-12-19","10:44:11",79628198,"4.2.2","win",NA,13
"2022-12-19","10:44:22",79627210,"4.2.2","win","LV",8562
"2022-12-19","10:44:26",79626588,"4.2.2","win","SE",8563
"2022-12-19","10:44:43",79627560,"4.2.2","win","DE",8564
"2022-12-19","10:44:45",90303813,"4.2.2","osx","SE",1640
"2022-12-19","10:44:34",86429684,"3.6.3","win","US",86
"2022-12-19","10:44:55",92688891,"4.2.2","osx","US",14
"2022-12-19","10:44:57",66809118,"4.2.2","win","KE",8565
"2022-12-19","10:45:13",34025535,"4.2.2","src","IT",8566
"2022-12-19","10:45:08",15411271,"4.2.2","win",NA,13
"2022-12-19","10:45:16",92688891,"4.2.2","osx","US",14
"2022-12-19","10:45:26",79627741,"4.2.2","win",NA,13
"2022-12-19","10:45:38",79538108,"4.2.2","win","IN",8567
"2022-12-19","10:45:44",90635517,"4.1.3","win","DE",309
"2022-12-19","10:45:43",92794086,"4.2.2","osx","ES",8554
"2022-12-19","10:45:45",79626994,"4.2.2","win","DE",8568
"2022-12-19","10:45:42",79538104,"4.2.2","win","US",8569
"2022-12-19","10:45:45",79627515,"4.2.2","win",NA,13
"2022-12-19","10:45:44",86429685,"3.6.3","win","US",361
"2022-12-19","10:45:55",79632475,"4.2.2","win",NA,13
"2022-12-19","10:45:50",90307340,"4.2.2","osx","NL",8570
"2022-12-19","10:45:47",23582307,"4.2.2","win","DE",8571
"2022-12-19","10:45:58",90635519,"4.1.3","win","US",8572
"2022-12-19","10:46:04",79625437,"4.2.2","win","ID",8556
"2022-12-19","10:46:05",79538100,"4.2.2","win","US",252
"2022-12-19","10:46:07",1417665,"4.2.2","win","US",8573
"2022-12-19","10:46:14",92688890,"4.2.2","osx","US",611
"2022-12-19","10:46:11",81963781,"devel","win","US",8574
"2022-12-19","04:16:19",79625363,"4.2.2","win","KR",8575
"2022-12-19","04:16:20",79538109,"4.2.2","win","KR",8576
"2022-12-19","04:16:14",92800031,"4.2.2","osx","EE",8577
"2022-12-19","04:16:24",79625463,"4.2.2","win","KR",8578
